Game_ID,Team,Opponent,Order_1,Order_2,Order_3,Order_4,Order_5,Order_6,Order_7,Order_8,Order_9
cl2025052302,阪神,中日,近本,中野,森下,佐藤輝,大山,木浪,豊田,坂本,村上
cl2025052302,中日,阪神,岡林,樋口,上林,ボスラー,カリステ,高橋周,宇佐見,山本,涌井
cl2025052303,ＤｅＮＡ,広島,桑原,牧,佐野,オースティン,蝦名,山本,三森,京田,ジャクソン
cl2025052303,広島,ＤｅＮＡ,秋山,小園,ファビアン,末包,坂倉,モンテロ,佐々木,矢野,森下
cl2025052401,ヤクルト,巨人,岩田,伊藤,北村拓,オスナ,山田,増田,内山,中村悠,吉村
cl2025052401,巨人,ヤクルト,増田陸,門脇,吉川,キャベッジ,岸田,ヘルナンデス,泉口,浅野,グリフィン
cl2025052402,阪神,中日,近本,中野,森下,佐藤輝,大山,木浪,高寺,坂本,大竹
cl2025052402,中日,阪神,岡林,田中,上林,カリステ,高橋周,ボスラー,木下,山本,高橋宏
cl2025052501,ヤクルト,巨人,岩田,西川,サンタナ,オスナ,山田,茂木,北村拓,古賀,アビラ
cl2025052501,巨人,ヤクルト,増田陸,門脇,吉川,キャベッジ,岸田,ヘルナンデス,泉口,浅野,戸郷
cl2025052502,阪神,中日,近本,中野,森下,佐藤輝,大山,ヘルナンデス,木浪,坂本,伊原
cl2025052502,中日,阪神,岡林,田中,上林,カリステ,高橋周,鵜飼,木下,山本,松葉
cl2025052503,ＤｅＮＡ,広島,桑原,牧,佐野,オースティン,宮崎,蝦名,山本,京田,東
cl2025052503,広島,ＤｅＮＡ,中村奨,菊池,ファビアン,末包,坂倉,モンテロ,小園,佐々木,床田
cl2025052701,広島,巨人,秋山,菊池,ファビアン,末包,坂倉,モンテロ,小園,佐々木,玉村
cl2025052701,巨人,広島,増田陸,門脇,吉川,キャベッジ,甲斐,ヘルナンデス,泉口,浅野,井上
cl2025052702,中日,ヤクルト,岡林,村松,上林,福永,川越,ボスラー,板山,木下,金丸
cl2025052702,ヤクルト,中日,岩田,北村拓,沢井,オスナ,内山,山田,茂木,古賀,ランバート
cl2025052703,ＤｅＮＡ,阪神,桑原,牧,佐野,オースティン,松尾,宮崎,蝦名,京田,バウアー
cl2025052703,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,ヘルナンデス,木浪,梅野,才木
cl2025052801,広島,巨人,野間,小園,ファビアン,末包,坂倉,モンテロ,菊池,矢野,大瀬良
cl2025052801,巨人,広島,増田陸,門脇,泉口,キャベッジ,吉川,甲斐,ヘルナンデス,浅野,山崎
cl2025052802,中日,ヤクルト,上林,田中,岡林,ボスラー,高橋周,川越,木下,村松,三浦
cl2025052802,ヤクルト,中日,岩田,北村拓,内山,オスナ,山田,茂木,沢井,古賀,高梨
cl2025052803,ＤｅＮＡ,阪神,桑原,牧,佐野,オースティン,宮崎,蝦名,山本,柴田,ケイ
cl2025052803,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,ヘルナンデス,木浪,梅野,門別
cl2025052901,中日,ヤクルト,大島,田中,岡林,カリステ,高橋周,上林,木下,村松,マラー
cl2025052901,ヤクルト,中日,増田,伊藤,北村拓,オスナ,内山,沢井,山田,中村悠,小川
cl2025052902,ＤｅＮＡ,阪神,桑原,牧,佐野,オースティン,度会,山本,三森,石上,ジャクソン
cl2025052902,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,ヘルナンデス,木浪,坂本,デュプランティエ
cl2025053001,ヤクルト,ＤｅＮＡ,岩田,北村拓,宮本,オスナ,沢井,山田,赤羽,古賀,山野
cl2025053001,ＤｅＮＡ,ヤクルト,桑原,度会,佐野,牧,宮崎,蝦名,戸柱,石上,大貫
cl2025053002,巨人,中日,増田陸,吉川,泉口,キャベッジ,丸,若林,リチャード,甲斐,赤星
cl2025053002,中日,巨人,上林,田中,岡林,カリステ,高橋周,板山,宇佐見,村松,大野
cl2025053003,阪神,広島,近本,中野,森下,佐藤輝,大山,ヘルナンデス,坂本,木浪,村上
cl2025053003,広島,阪神,秋山,小園,ファビアン,末包,坂倉,モンテロ,佐々木,矢野,森下
cl2025053101,ヤクルト,ＤｅＮＡ,北村拓,茂木,沢井,オスナ,内山,岩田,赤羽,中村悠,吉村
cl2025053101,ＤｅＮＡ,ヤクルト,桑原,オースティン,佐野,牧,宮崎,松尾,度会,石上,石田裕
cl2025053102,巨人,中日,丸,吉川,泉口,キャベッジ,若林,中山,リチャード,岸田,グリフィン
cl2025053102,中日,巨人,上林,山本,岡林,カリステ,ブライト,石川昂,村松,加藤匠,高橋宏
cl2025053103,阪神,広島,近本,中野,森下,佐藤輝,大山,ヘルナンデス,坂本,木浪,大竹
cl2025053103,広島,阪神,中村奨,菊池,ファビアン,末包,モンテロ,小園,石原,矢野,床田
cl2025060101,ヤクルト,ＤｅＮＡ,北村拓,茂木,内山,オスナ,沢井,赤羽,中村悠,岩田,下川
cl2025060101,ＤｅＮＡ,ヤクルト,桑原,オースティン,佐野,牧,松尾,三森,度会,森敬,バウアー
cl2025060102,巨人,中日,増田陸,吉川,泉口,キャベッジ,ヘルナンデス,岸田,若林,リチャード,戸郷
cl2025060102,中日,巨人,上林,板山,岡林,カリステ,ボスラー,石川昂,村松,石伊,松葉
cl2025060103,阪神,広島,近本,中野,森下,佐藤輝,大山,ヘルナンデス,坂本,木浪,伊原
cl2025060103,広島,阪神,中村奨,菊池,ファビアン,末包,坂倉,モンテロ,小園,佐々木,森
cl2025062701,ＤｅＮＡ,巨人,度会,佐野,筒香,牧,宮崎,山本,梶原,京田,ケイ
cl2025062701,巨人,ＤｅＮＡ,丸,オコエ,泉口,吉川,増田陸,中山,甲斐,荒巻,山崎
cl2025062702,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,小幡,ヘルナンデス,坂本,村上
cl2025062702,ヤクルト,阪神,並木,武岡,内山,オスナ,宮本,山田,古賀,伊藤,ランバート
cl2025062703,広島,中日,大盛,ファビアン,小園,モンテロ,坂倉,末包,菊池,矢野,森下
cl2025062703,中日,広島,上林,村松,岡林,細川,ボスラー,佐藤,山本,石伊,大野
cl2025062801,ＤｅＮＡ,巨人,桑原,度会,佐野,牧,宮崎,伊藤,蝦名,森敬,バウアー
cl2025062801,巨人,ＤｅＮＡ,丸,オコエ,泉口,吉川,増田陸,中山,岸田,門脇,グリフィン
cl2025062802,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,ヘルナンデス,小幡,坂本,デュプランティエ
cl2025062802,ヤクルト,阪神,並木,武岡,内山,オスナ,宮本,山田,中村悠,伊藤,高橋
cl2025062803,広島,中日,大盛,ファビアン,小園,モンテロ,坂倉,末包,田中,矢野,玉村
cl2025062803,中日,広島,上林,山本,岡林,細川,ボスラー,佐藤,村松,宇佐見,涌井
cl2025062901,ＤｅＮＡ,巨人,佐野,度会,宮崎,牧,筒香,山本,桑原,森敬,ジャクソン
cl2025062901,巨人,ＤｅＮＡ,丸,オコエ,泉口,吉川,増田陸,中山,門脇,小林,赤星
cl2025062902,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,前川,坂本,小幡,伊藤将
cl2025062902,ヤクルト,阪神,並木,赤羽,内山,オスナ,増田,山田,古賀,伊藤,アビラ
cl2025062903,広島,中日,中村奨,上本,小園,ファビアン,末包,モンテロ,菊池,会沢,佐藤柳
cl2025062903,中日,広島,岡林,田中,上林,細川,ボスラー,佐藤,山本,石伊,松葉
cl2025070101,中日,ＤｅＮＡ,岡林,辻本,上林,細川,ボスラー,山本,佐藤,石伊,金丸
cl2025070101,ＤｅＮＡ,中日,佐野,度会,宮崎,牧,筒香,蝦名,山本,森敬,東
cl2025070102,巨人,阪神,丸,オコエ,泉口,吉川,増田陸,中山,坂本,岸田,西舘
cl2025070102,阪神,巨人,近本,中野,森下,佐藤輝,大山,前川,梅野,小幡,才木
cl2025070103,ヤクルト,広島,並木,武岡,内山,オスナ,山田,沢井,古賀,伊藤,吉村
cl2025070103,広島,ヤクルト,大盛,末包,小園,ファビアン,坂倉,モンテロ,菊池,矢野,床田
cl2025070201,中日,ＤｅＮＡ,上林,岡林,佐藤,細川,ボスラー,山本,板山,石伊,高橋宏
cl2025070201,ＤｅＮＡ,中日,佐野,度会,宮崎,牧,松尾,井上,蝦名,森敬,石田裕
cl2025070202,巨人,阪神,丸,オコエ,泉口,吉川,増田陸,中山,坂本,甲斐,井上
cl2025070202,阪神,巨人,近本,中野,森下,佐藤輝,大山,豊田,小幡,坂本,大竹
cl2025070203,ヤクルト,広島,並木,岩田,内山,オスナ,山田,茂木,松本直,伊藤,奥川
cl2025070203,広島,ヤクルト,中村奨,矢野,小園,ファビアン,坂倉,末包,モンテロ,菊池,大瀬良
cl2025070301,中日,ＤｅＮＡ,上林,田中,岡林,細川,ボスラー,板山,村松,石伊,マラー
cl2025070301,ＤｅＮＡ,中日,桑原,佐野,宮崎,牧,松尾,井上,蝦名,京田,小園
cl2025070302,巨人,阪神,丸,オコエ,泉口,増田陸,キャベッジ,坂本,岸田,門脇,横川
cl2025070302,阪神,巨人,近本,中野,森下,佐藤輝,大山,豊田,小幡,坂本,伊原
cl2025070303,ヤクルト,広島,並木,岩田,赤羽,オスナ,内山,北村拓,伊藤,中村悠,中村優
cl2025070303,広島,ヤクルト,中村奨,田中,小園,ファビアン,坂倉,末包,モンテロ,矢野,森
cl2025070401,広島,巨人,中村奨,田中,小園,ファビアン,坂倉,末包,モンテロ,矢野,森下
cl2025070401,巨人,広島,丸,オコエ,泉口,増田陸,坂本,中山,甲斐,門脇,山崎
cl2025070402,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,ヘルナンデス,小幡,前川,坂本,村上
cl2025070402,ＤｅＮＡ,阪神,桑原,佐野,宮崎,牧,井上,山本,梶原,京田,ケイ
cl2025070403,ヤクルト,中日,並木,岩田,赤羽,オスナ,内山,山田,古賀,伊藤,ランバート
cl2025070403,中日,ヤクルト,岡林,田中,上林,ボスラー,細川,佐藤,山本,石伊,大野
cl2025070501,広島,巨人,末包,中村奨,ファビアン,小園,坂倉,菊池,モンテロ,矢野,玉村
cl2025070501,巨人,広島,丸,オコエ,泉口,増田陸,坂本,キャベッジ,岸田,門脇,グリフィン
cl2025070502,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,前川,熊谷,坂本,デュプランティエ
cl2025070502,ＤｅＮＡ,阪神,桑原,度会,佐野,牧,井上,戸柱,京田,石上,大貫
cl2025070503,ヤクルト,中日,並木,山野辺,赤羽,オスナ,内山,沢井,伊藤,中村悠,高橋
cl2025070503,中日,ヤクルト,岡林,田中,上林,ボスラー,細川,佐藤,山本,宇佐見,涌井
cl2025070601,広島,巨人,中村奨,矢野,ファビアン,小園,野間,モンテロ,菊池,会沢,佐藤柳
cl2025070601,巨人,広島,丸,オコエ,泉口,吉川,増田陸,坂本,キャベッジ,小林,赤星
cl2025070602,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,前川,小幡,坂本,伊藤将
cl2025070602,ＤｅＮＡ,阪神,桑原,佐野,宮崎,牧,井上,山本,蝦名,石上,ジャクソン
cl2025070603,ヤクルト,中日,増田,岩田,赤羽,オスナ,内山,山田,伊藤,中村悠,アビラ
cl2025070603,中日,ヤクルト,岡林,辻本,上林,ボスラー,細川,山本,板山,石伊,松葉
cl2025070801,中日,巨人,岡林,村松,上林,ボスラー,細川,山本,佐藤,石伊,金丸
cl2025070801,巨人,中日,丸,オコエ,吉川,増田陸,坂本,泉口,キャベッジ,岸田,西舘
cl2025070802,ＤｅＮＡ,ヤクルト,桑原,佐野,宮崎,牧,井上,山本,関根,林,東
cl2025070802,ヤクルト,ＤｅＮＡ,並木,岩田,赤羽,オスナ,内山,山田,古賀,伊藤,吉村
cl2025070803,阪神,広島,近本,中野,森下,佐藤輝,大山,前川,熊谷,梅野,才木
cl2025070803,広島,阪神,中村奨,野間,小園,ファビアン,坂倉,菊池,モンテロ,矢野,床田
cl2025070901,中日,巨人,岡林,辻本,上林,細川,ボスラー,佐藤,山本,石伊,高橋宏
cl2025070901,巨人,中日,丸,中山,吉川,坂本,泉口,キャベッジ,荒巻,甲斐,井上
cl2025070902,ＤｅＮＡ,ヤクルト,桑原,佐野,宮崎,牧,松尾,井上,関根,林,バウアー
cl2025070902,ヤクルト,ＤｅＮＡ,岩田,並木,内山,オスナ,山田,伊藤,中村悠,武岡,奥川
cl2025070903,阪神,広島,近本,中野,森下,佐藤輝,大山,前川,熊谷,坂本,大竹
cl2025070903,広島,阪神,野間,中村奨,ファビアン,小園,モンテロ,坂倉,菊池,田中,大瀬良
cl2025071001,阪神,広島,近本,中野,森下,佐藤輝,大山,豊田,熊谷,坂本,伊原
cl2025071001,広島,阪神,大盛,菊池,小園,ファビアン,坂倉,秋山,モンテロ,田中,森
cl2025071101,巨人,ＤｅＮＡ,丸,オコエ,吉川,坂本,増田陸,泉口,キャベッジ,甲斐,山崎
cl2025071101,ＤｅＮＡ,巨人,関根,桑原,佐野,牧,山本,度会,林,三森,ケイ
cl2025071102,広島,中日,秋山,菊池,小園,ファビアン,坂倉,モンテロ,中村健,矢野,森下
cl2025071102,中日,広島,岡林,辻本,上林,細川,ボスラー,佐藤,村松,石伊,マラー
cl2025071103,ヤクルト,阪神,岩田,太田,内山,オスナ,山田,伊藤,古賀,武岡,ランバート
cl2025071103,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,豊田,小幡,坂本,村上
cl2025071201,巨人,ＤｅＮＡ,丸,佐々木,吉川,坂本,泉口,荒巻,フルプ,岸田,グリフィン
cl2025071201,ＤｅＮＡ,巨人,桑原,佐野,宮崎,牧,松尾,度会,蝦名,林,大貫
cl2025071202,広島,中日,中村奨,中村健,小園,ファビアン,坂倉,末包,菊池,上本,玉村
cl2025071202,中日,広島,岡林,田中,上林,細川,ボスラー,佐藤,山本,石伊,大野
cl2025071203,ヤクルト,阪神,岩田,武岡,内山,オスナ,太田,伊藤,中村悠,山野辺,石川
cl2025071203,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,小幡,坂本,豊田,デュプランティエ
cl2025071301,巨人,ＤｅＮＡ,丸,佐々木,吉川,坂本,泉口,荒巻,中山,小林,赤星
cl2025071301,ＤｅＮＡ,巨人,関根,桑原,佐野,牧,宮崎,戸柱,度会,林,ジャクソン
cl2025071302,広島,中日,中村奨,羽月,小園,ファビアン,末包,モンテロ,菊池,会沢,佐藤柳
cl2025071302,中日,広島,岡林,田中,ブライト,細川,ボスラー,佐藤,山本,石伊,松葉
cl2025071303,ヤクルト,阪神,岩田,赤羽,内山,オスナ,山田,増田,伊藤,松本直,アビラ
cl2025071303,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,小幡,坂本,島田,伊藤将
cl2025071502,中日,阪神,岡林,田中,ブライト,細川,ボスラー,佐藤,山本,石伊,柳
cl2025071502,阪神,中日,近本,中野,森下,佐藤輝,大山,小幡,島田,梅野,高橋
cl2025071503,ＤｅＮＡ,広島,桑原,蝦名,佐野,牧,宮崎,山本,度会,林,東
cl2025071503,広島,ＤｅＮＡ,中村奨,菊池,ファビアン,小園,坂倉,末包,モンテロ,二俣,床田
cl2025071601,中日,阪神,岡林,田中,上林,細川,ボスラー,山本,板山,石伊,高橋宏
cl2025071601,阪神,中日,近本,中野,森下,佐藤輝,大山,前川,小幡,梅野,才木
cl2025071602,ＤｅＮＡ,広島,桑原,蝦名,佐野,牧,松尾,度会,京田,林,バウアー
cl2025071602,広島,ＤｅＮＡ,中村奨,大盛,小園,ファビアン,坂倉,モンテロ,羽月,二俣,大瀬良
cl2025071701,巨人,ヤクルト,丸,佐々木,吉川,坂本,泉口,荒巻,中山,岸田,西舘
cl2025071701,ヤクルト,巨人,岩田,赤羽,内山,オスナ,山田,沢井,古賀,伊藤,吉村
cl2025071703,ＤｅＮＡ,広島,桑原,蝦名,佐野,牧,宮崎,山本,度会,林,ケイ
cl2025071703,広島,ＤｅＮＡ,野間,大盛,小園,ファビアン,坂倉,モンテロ,羽月,矢野,森
cl2025071901,阪神,巨人,近本,中野,森下,佐藤輝,大山,小幡,坂本,高寺,村上
cl2025071901,巨人,阪神,丸,佐々木,吉川,増田陸,泉口,中山,荒巻,甲斐,山崎
cl2025071902,広島,ヤクルト,大盛,羽月,小園,ファビアン,坂倉,モンテロ,末包,菊池,森下
cl2025071902,ヤクルト,広島,岩田,古賀,内山,オスナ,赤羽,山田,沢井,伊藤,奥川
cl2025071903,ＤｅＮＡ,中日,桑原,佐野,フォード,牧,宮崎,山本,蝦名,林,ジャクソン
cl2025071903,中日,ＤｅＮＡ,岡林,田中,上林,細川,ボスラー,山本,板山,石伊,マラー
cl2025072001,阪神,巨人,近本,中野,森下,佐藤輝,大山,小幡,坂本,高寺,デュプランティエ
cl2025072001,巨人,阪神,丸,佐々木,吉川,増田陸,荒巻,泉口,中山,小林,赤星
cl2025072002,広島,ヤクルト,大盛,羽月,小園,ファビアン,野間,坂倉,モンテロ,林,玉村
cl2025072002,ヤクルト,広島,岩田,赤羽,内山,オスナ,山田,沢井,伊藤,中村悠,中村優
cl2025072003,ＤｅＮＡ,中日,桑原,林,佐野,牧,宮崎,フォード,戸柱,井上,大貫
cl2025072003,中日,ＤｅＮＡ,岡林,田中,上林,細川,ボスラー,山本,板山,石伊,大野
cl2025072101,阪神,巨人,近本,中野,森下,佐藤輝,大山,小幡,中川,坂本,伊藤将
cl2025072101,巨人,阪神,丸,佐々木,吉川,増田陸,泉口,中山,リチャード,甲斐,井上
cl2025072102,広島,ヤクルト,大盛,羽月,小園,ファビアン,野間,二俣,林,石原,床田
cl2025072102,ヤクルト,広島,岩田,赤羽,内山,オスナ,山田,沢井,古賀,伊藤,ランバート
cl2025072103,ＤｅＮＡ,中日,桑原,蝦名,佐野,牧,宮崎,フォード,山本,林,東
cl2025072103,中日,ＤｅＮＡ,岡林,田中,上林,細川,ボスラー,山本,佐藤,石伊,金丸
cl2025072601,中日,ヤクルト,岡林,田中,上林,細川,ボスラー,山本,村松,石伊,高橋宏
cl2025072601,ヤクルト,中日,岩田,赤羽,内山,オスナ,山田,沢井,古賀,伊藤,吉村
cl2025072602,ＤｅＮＡ,阪神,桑原,林,佐野,牧,宮崎,フォード,山本,関根,ケイ
cl2025072602,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,小幡,坂本,高寺,才木
cl2025072603,巨人,広島,丸,佐々木,吉川,キャベッジ,増田陸,泉口,リチャード,岸田,横川
cl2025072603,広島,巨人,秋山,二俣,小園,ファビアン,坂倉,末包,菊池,林,森下
cl2025072701,中日,ヤクルト,岡林,田中,上林,細川,ボスラー,山本,板山,石伊,松葉
cl2025072701,ヤクルト,中日,岩田,赤羽,内山,オスナ,山田,沢井,中村悠,伊藤,奥川
cl2025072702,ＤｅＮＡ,阪神,桑原,佐野,宮崎,牧,フォード,蝦名,京田,松尾,石田裕
cl2025072702,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,小幡,坂本,高寺,高橋
cl2025072703,巨人,広島,丸,佐々木,吉川,キャベッジ,岸田,泉口,リチャード,荒巻,赤星
cl2025072703,広島,巨人,秋山,大盛,小園,ファビアン,坂倉,二俣,林,会沢,佐藤柳
